Timestamp,Voltage,Current
1691983046.0642521,15.087,6.553
1691983046.4664667,15.087,6.549
1691983046.8687923,15.087,6.544
1691983047.2709217,15.087,6.539
1691983047.6730018,15.087,6.562
1691983048.074941,15.087,6.559
1691983048.4769914,15.087,7.183
1691983048.8791447,15.088,7.187
1691983049.281108,15.088,7.183
1691983049.6831234,15.087,7.183
1691983050.085499,15.087,7.185
1691983050.4877348,15.089,7.19
1691983050.8896384,15.091,7.198
1691983051.2918441,15.091,7.867
1691983051.6938808,15.09,7.862
1691983052.095757,15.09,7.863
1691983052.4981627,15.09,7.853
1691983052.900361,15.09,7.854
1691983053.3027978,15.09,7.864
1691983053.705348,15.09,7.861
1691983054.1078076,15.09,8.164
1691983054.5102196,15.092,8.576
1691983054.9124274,15.092,8.592
1691983055.3148725,15.091,8.577
1691983055.7171013,15.09,8.585
1691983056.1193397,15.09,8.575
1691983056.5216515,15.09,8.585
1691983056.9239585,15.09,8.586
1691983057.326029,15.09,9.359
1691983057.7285788,15.09,9.304
1691983058.1305819,15.091,9.289
1691983058.5331044,15.091,9.275
1691983058.9356499,15.091,9.275
1691983059.3380685,15.09,9.266
1691983059.7401009,15.091,9.287
1691983060.1424985,15.091,9.276
1691983060.5450568,15.091,10.006
1691983060.9470649,15.091,10.017
1691983061.3490975,15.092,10.023
1691983061.7516003,15.092,10.017
1691983062.1540618,15.092,10.017
1691983062.5566087,15.092,10.018
1691983062.958908,15.092,10.016
1691983063.3613632,15.092,10.78
1691983063.7636683,15.091,10.769
1691983064.1658096,15.091,10.789
1691983064.568261,15.091,10.784
1691983064.9706311,15.091,10.789
1691983065.3728836,15.091,10.775
1691983065.7750921,15.092,10.773
1691983066.1774375,15.088,10.785
1691983066.579983,15.084,0.089
1691983066.9824395,15.084,0.088
