Timestamp,Voltage,Current
1691984971.3296106,15.08,1.483
1691984971.7320263,15.082,1.48
1691984972.134328,15.081,1.865
1691984972.5368772,15.08,1.748
1691984972.939302,15.078,1.742
1691984973.3415344,15.077,1.745
1691984973.7439911,15.078,1.747
1691984974.145951,15.078,1.746
1691984974.5483396,15.078,1.746
1691984974.9507425,15.076,1.755
1691984975.3530664,15.076,2.031
1691984975.7555814,15.076,2.02
1691984976.1576984,15.076,2.023
1691984976.5599654,15.078,2.025
1691984976.9621437,15.079,2.03
1691984977.3647587,15.079,2.028
1691984977.7672555,15.079,2.028
1691984978.1696198,15.079,2.351
1691984978.5721517,15.079,2.35
1691984978.9740856,15.08,2.35
1691984979.376199,15.08,2.35
1691984979.778509,15.079,2.354
1691984980.1805592,15.08,2.344
1691984980.582796,15.079,2.349
1691984980.9850454,15.079,2.348
1691984981.3874345,15.079,2.687
1691984981.7899663,15.078,2.69
1691984982.1921535,15.08,2.684
1691984982.594316,15.079,2.697
1691984982.9962518,15.078,2.691
1691984983.3974693,15.078,2.682
1691984983.8000517,15.078,2.691
1691984984.202647,15.079,3.053
1691984984.6048408,15.079,3.058
1691984985.0072813,15.079,3.057
1691984985.409927,15.079,3.058
1691984985.8120246,15.078,3.06
1691984986.2142444,15.076,3.066
1691984986.6167831,15.077,3.056
1691984987.0191429,15.079,3.554
1691984987.4213774,15.078,3.463
1691984987.82393,15.078,3.461
1691984988.2262156,15.078,3.459
1691984988.6282182,15.079,3.459
1691984989.0300906,15.076,3.464
1691984989.4322915,15.076,3.461
1691984989.8343925,15.08,3.463
1691984990.236712,15.078,3.896
1691984990.6387243,15.077,3.901
1691984991.0410883,15.076,3.901
1691984991.4435883,15.076,3.908
1691984991.8459105,15.079,3.902
1691984992.2480738,15.08,3.904
1691984992.6503994,15.08,3.906
1691984993.0530183,15.08,4.319
1691984993.4556255,15.079,4.361
1691984993.858175,15.081,4.358
1691984994.26081,15.081,4.356
1691984994.6633472,15.082,4.352
1691984995.065471,15.079,4.349
1691984995.4674861,15.08,4.357
1691984995.8698184,15.081,4.348
1691984996.27228,15.082,4.847
1691984996.6740584,15.084,4.841
1691984997.0762892,15.083,4.848
1691984997.478275,15.082,4.848
1691984997.8806932,15.082,4.836
1691984998.2828162,15.081,4.843
1691984998.685074,15.08,4.846
1691984999.087364,15.082,5.126
1691984999.48985,15.081,5.364
1691984999.8923447,15.081,5.367
1691985000.2945123,15.081,5.367
1691985000.6970851,15.081,5.366
1691985001.0996299,15.082,5.377
1691985001.5018075,15.082,5.37
1691985001.904391,15.082,5.366
1691985002.3067417,15.082,5.913
1691985002.7089853,15.084,5.925
1691985003.1109755,15.084,5.913
1691985003.5133758,15.084,5.905
1691985003.9157717,15.085,5.901
1691985004.3180807,15.085,5.901
1691985004.7202778,15.085,5.903
1691985005.122584,15.086,6.453
1691985005.5251248,15.085,6.49
1691985005.9276514,15.083,6.483
1691985006.3301988,15.083,6.474
1691985006.7326066,15.081,6.459
1691985007.1350386,15.081,6.473
1691985007.5375984,15.083,6.478
1691985007.9400375,15.083,6.467
1691985008.3421922,15.083,7.091
1691985008.7448344,15.084,7.097
1691985009.1470861,15.083,7.097
1691985009.5497348,15.084,7.096
1691985009.9523103,15.084,7.096
1691985010.3543296,15.084,7.111
1691985010.7567785,15.084,7.102
1691985011.1592395,15.084,7.749
1691985011.5617,15.084,7.744
1691985011.9643092,15.084,7.761
1691985012.3666472,15.084,7.76
1691985012.7692342,15.084,7.765
1691985013.1715865,15.084,7.758
1691985013.5738482,15.084,7.757
1691985013.9763749,15.083,7.749
1691985014.3786209,15.084,8.443
1691985014.7811353,15.084,8.443
1691985015.1836133,15.084,8.443
1691985015.5861816,15.082,8.433
1691985015.988737,15.083,8.463
1691985016.4166641,15.083,8.458
1691985016.818687,15.084,8.474
1691985017.2207384,15.085,9.156
1691985017.6229782,15.085,9.14
1691985018.025017,15.086,9.16
1691985018.427277,15.086,9.14
1691985018.8293939,15.086,9.143
1691985019.2317564,15.086,9.115
1691985019.6339226,15.086,9.121
1691985020.0362823,15.087,9.708
1691985020.4385412,15.086,9.8
1691985020.840866,15.086,9.801
1691985021.2430909,15.086,9.821
1691985021.6454036,15.087,9.819
1691985022.0479214,15.089,9.817
1691985022.4501574,15.088,9.828
1691985022.8526034,15.087,9.834
1691985023.254963,15.087,10.574
1691985023.6572285,15.084,10.567
1691985024.059401,15.084,10.575
1691985024.4615872,15.084,10.589
1691985024.864102,15.084,10.566
1691985025.2664135,15.083,10.559
1691985025.668227,15.085,10.539
1691985026.0701768,22.349,10.56
