Timestamp,Voltage,Current
1691985146.017456,15.082,9.13
1691985146.4197989,15.082,9.122
1691985146.8217776,15.082,9.118
1691985147.2241654,15.082,9.84
1691985147.626626,15.082,9.834
1691985148.029105,15.083,9.841
1691985148.4317224,15.084,9.832
1691985148.8341384,15.084,9.823
1691985149.236414,15.084,9.824
1691985149.638487,15.083,9.85
1691985150.0406864,15.084,10.559
1691985150.4427626,15.084,10.582
1691985150.8448055,15.083,10.599
1691985151.2470312,15.081,10.572
1691985151.648903,15.081,10.568
1691985152.050828,15.081,10.576
1691985152.4530914,15.08,10.582
1691985152.8553355,21.304,10.576
1691985153.2574487,15.073,0.089
